config_label,question_id,question,expected_answer,answerable,supporting_pages,supporting_section_heading,retrieved_chunk_ids,retrieved_pages,hit_at_1,hit_at_3,recall_at_5,mrr_at_5,ndcg_at_5,context_precision,context_recall,latency_ms,top_chunk_score,top_chunk_preview,notes,run_label,retriever,chunk_label,model_name
,q008,"What must You do about the police if malicious Damage, theft, attempted theft or loss of property may result in a claim?",You must inform the police as soon as reasonably possible.,True,20,Claims procedure and conditions - Claims procedure,h0026 | h0134 | h0025 | h0044 | h0047,"20 | 95 | 20 | 32,33 | 34,35",1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.5,0.1905,Document > 1. Claims procedure - a. As soon as reasonably possible of You becoming aware of anything happening which may result in a claim under the Policy You must take reasonable steps to do the following at Your own e,,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
,q009,What does the Commercial Property Section cover?,"It covers Property Insured that is accidentally Damaged at the Situation during the Period of Insurance, subject to the applicable limits and Basis of Settlement.",True,25,Commercial Property Section - The cover,h0078 | h0077 | h0088 | h0031 | h0032,"56 | 56 | 64 | 24 | 24,25",0.0,0.0,1.0,0.2,0.387,0.2,1.0,0.48,0.3007,"Document > Defined Events applicable to Parts A, B and C of this Section 1. any Damage to Property Insured for which You are insured by Us: - a. or would have been had there not been an Excess under the Commercial Proper",,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
,q010,"Under the Theft Section, what type of building entry or exit can trigger cover?","Visible, forcible and violent entry into or exit from Buildings at the Situation can trigger cover.",True,32,Theft Section - The cover,h0044 | h0050 | h0047 | h0093 | h0045,"32,33 | 36,37 | 34,35 | 67 | 32,33",1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.49,0.1889,Document Provided that We will pay for any Damage to Property Insured that is not otherwise excluded that results from Damage caused directly by or arising directly from any of these causes. 4. We will not cover Damage c,,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
,q011,"For Money in Transit, until when does the cover apply?",Cover applies up until the close of business on the next bank trading day from when the Transit commenced.,True,35,Money Section - The cover,h0048 | h0049 | h0051 | h0005 | h0117,"34,35 | 35,36 | 36,37,38 | 7 | 83,84",1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.48,0.2723,"Document > Specific exclusions applicable to this Section We will not pay for: 1. Theft from any open-sided structure such as, but not limited to, verandas, yards or other open spaces whether they are partially or fully ",,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
,q012,What cost does the Glass Section pay for broken Glass?,It pays the actual cost of replacing and fixing the Glass with Glass of a similar type and quality.,True,38,Glass Section - The cover,h0052 | h0078 | h0019 | h0051 | h0077,"37,38,39 | 56 | 16 | 36,37,38 | 56",1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.49,0.2829,"Document > Specific exclusions applicable to this Section We will not pay for: 1. theft from an unattended Vehicle that is not Locked; 2. theft from a Safe or Strongroom when the locking device is opened by: - a. a key, ",,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
,q013,What does the Machinery Breakdown Section cover?,It covers Breakdown to Machinery occurring at the Situation during the Period of Insurance.,True,39,Machinery Breakdown Section - The cover,h0053 | h0054 | h0056 | h0057 | h0055,"38,39,40 | 39,40 | 41,42 | 42,43 | 40,41",1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.5,0.2875,"Document > Specific exclusions applicable to this Section We will not pay for Damage to: 1. other property during installation or removal of Glass; 2. Glass that is Stock or merchandise; 3. Glass that is only scratched, ",,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
,q014,"Under the Electronic Equipment Section optional Cost of restoring data benefit, what backup copies must You have?","You must have duplicate back up copies of updated Electronic Data stored off site at alternative premises, in a cloud storage service or on an external server.",True,44,Electronic Equipment Section - Cost of restoring data,h0060 | h0059 | h0058 | h0023 | h0035,"44,45 | 43,44 | 43,44 | 19 | 26,27",1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.5,0.1901,"Document > 1. Cover If the optional benefit 'Cost of Restoring Data' is operative We will pay You up to the Sum Insured shown in the Schedule, following a claim being admitted under this Section, for the costs incurred f",,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
,q015,"A salesperson normally resident in Australia travels overseas for work and neither does nor supervises manual work. Under the Public and Products Liability territorial limits, where can cover apply?",Cover can apply elsewhere in the world for travelling executives or salespeople normally resident in Australia who neither undertake nor supervise manual work.,True,48,Public and Products Liability Section - Territorial Limits,h0065 | h0064 | h0072 | h0073 | h0074,"48 | 47,48 | 53 | 53,54 | 54",1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.5,0.1838,Document > Property Damage means: - a. physical injury to or loss of or destruction of tangible property including loss of use of that property at any time resulting therefrom; - b. loss of use of tangible property which,,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
,q016,What cover types are available under the Business Interruption Section?,"Part A - Business Income Protection, Part B - Consequential Loss of Profits, and Part C - Business Continuity.",True,56,Business Interruption Section - Cover type,h0077 | h0031 | h0086 | h0006 | h0032,"56 | 24 | 62,63 | 8,9 | 24,25",1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.49,0.1151,Document > 11. Section 54 of the Insurance Contracts Act 1984 to apply We acknowledge that Section 54 of the Insurance Contracts Act 1984 (Cth) applies to the Consumer Protection Cover. We agree however that We will not ,,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
,q017,"Under the General Property Section, where does cover for Accidental Damage apply?","Cover applies anywhere in the world, unless the geographical limits are amended by an Endorsement shown in the Schedule.",True,67,General Property Section - Geographical limits,h0091 | h0088 | h0031 | h0005 | h0092,"66,67 | 64 | 24 | 7 | 66,67",1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.49,0.1335,Document > 6. Turnover elsewhere after Damage If during the Indemnity Period You or others on Your behalf operate the Business from a situation other than those specifi ed in the Schedule then the Turnover so earned will,,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
,q018,By when must a Crime loss be discovered under Management Liability Part C?,"The loss must be discovered not later than 12 months after the expiry of the Period of Insurance or not later than 12 months after termination of the Employee's employment, whichever occurs first.",True,80,Management Liability Section - Part C - Crime - The cover,h0006 | h0031 | h0002 | h0032 | h0001,"8,9 | 24 | 2 | 24,25 | 1,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0828,"Document | Sections | Summary of covers (This table is not to be relied on as an accurate description of cover. See relevant Section for details, relevant limits, and specific conditions and exclusions that apply) | |---",,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
,q019,When does Transit commence under the Goods In Transit Section?,Transit commences when the Property Insured is first moved from a place of storage for the specific purpose of loading onto the Conveyance.,True,83,Goods In Transit Section - Definitions applicable to this Section,h0118 | h0048 | h0117 | h0049 | h0119,"83,84 | 34,35 | 83,84 | 35,36 | 84,85",1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.49,0.147,"Document > Definitions applicable to this Section Constructive Total Loss means the cost of repair or recovery exceeds the Insured value of the Property. Conveyance means the vehicle, vessel, Aircraft or train by which t",,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
,q020,What email address is provided for the Direct Marketing Privacy Service Line?,Not answerable from the provided PDF.,False,13,Privacy Notice - Why We collect Your personal information,h0013 | h0012 | h0014 | h0030 | h0007,"12,13 | 11,12 | 13,14 | 23,24 | 9,10",,,,,,,,0.49,0.116,"Document > Your Duty of Disclosure Before You enter into a contract of insurance with Us, You have a duty under the Insurance Contracts Act 1984 to disclose to Us every matter that You know, or could reasonably be expect",,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
,q001,Does the policy automatically provide cover for loss or damage caused by Flood?,No. The policy does not automatically provide cover for loss or damage caused by Flood.,True,7,Summary of the available covers,h0005 | h0041 | h0128 | h0031 | h0042,"7 | 30 | 90,91 | 24 | 30",1.0,1.0,1.0,1.0,1.0,0.2,1.0,6.35,0.792,Document > Summary of the available covers Not everything is covered by the Policy. The following is a limited summary only and as such does not form part of the terms of Your insurance. All cover is subject to the appli,,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
,q002,Which sections are insured under the policy?,Only the sections shown as covered in the Schedule are insured.,True,9,Our contract with You,h0007 | h0005 | h0042 | h0028 | h0030,"9,10 | 7 | 30 | 21,22 | 23,24",1.0,1.0,1.0,1.0,1.0,0.2,1.0,5.43,0.7654,Document > Our contract with You Where We agree to enter into a Policy with the Insured it is a contract of insurance between Us and the Insured. The Policy consists of: - this document which sets out the standard terms ,,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
,q003,How long is the cooling off period for this insurance?,The cooling off period is 14 days.,True,10,Your cooling off rights,h0008 | h0055 | h0012 | h0041 | h0106,"10 | 40,41 | 11,12 | 30 | 75,76",1.0,1.0,1.0,1.0,1.0,0.2,1.0,5.19,0.7322,"Document Where We agree to issue a Policy, cover is provided on the basis: - that You have paid or agreed to pay Us the Premium for the cover provided; - of the verbal and/or written information provided by You which mus",,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
,q004,What must You disclose before entering into the insurance contract?,"You must disclose every matter You know, or could reasonably be expected to know, is relevant to Allianz's decision whether to accept the risk and on what terms.",True,12,Your Duty of Disclosure,h0013 | h0007 | h0028 | h0117 | h0099,"12,13 | 9,10 | 21,22 | 83,84 | 71",1.0,1.0,1.0,1.0,1.0,0.2,1.0,5.05,0.8083,"Document > Your Duty of Disclosure Before You enter into a contract of insurance with Us, You have a duty under the Insurance Contracts Act 1984 to disclose to Us every matter that You know, or could reasonably be expect",,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
,q005,A building has been left vacant for more than 60 consecutive days. What does the Unoccupied Buildings exclusion say about cover at that building?,The policy does not provide cover at a Building after it has been Unoccupied for more than 60 consecutive days.,True,19,General exclusions - Unoccupied Buildings,h0041 | h0043 | h0044 | h0024 | h0047,"30 | 31 | 32,33 | 19,20 | 34,35",0.0,0.0,1.0,0.25,0.431,0.2,1.0,4.86,0.7033,Document > Provided that: - a. this temporary cover is limited to a period of 90 consecutive days from the day that You first use new premises; - b. this temporary cover is only available to property of a type or class o,,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
,q006,What does the policy mean by Excess?,"Excess is the amount of money specified in the Schedule or Policy that You must contribute for claims from one event, or the specified period for which no payment will be made by Allianz.",True,16,General definitions - Excess,h0031 | h0033 | h0061 | h0135 | h0022,"24 | 25,26 | 45,46 | 95,96 | 18,19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.743,Document > 15. Payment of Excess You must pay the Excess amount as a contribution to Your claim and in accordance with the terms and conditions applicable to the Section of Your Policy under which You are making a claim.,,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
,q007,One event leads to claims under more than one section of the policy. Which Excess applies?,Only the single highest Excess applies to all claims arising out of the one event.,True,24,General terms and conditions - Payment of Excess,h0031 | h0078 | h0028 | h0081 | h0033,"24 | 56 | 21,22 | 58,59,60 | 25,26",1.0,1.0,1.0,1.0,1.0,0.2,1.0,5.03,0.7887,Document > 15. Payment of Excess You must pay the Excess amount as a contribution to Your claim and in accordance with the terms and conditions applicable to the Section of Your Policy under which You are making a claim.,,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
,q008,"What must You do about the police if malicious Damage, theft, attempted theft or loss of property may result in a claim?",You must inform the police as soon as reasonably possible.,True,20,Claims procedure and conditions - Claims procedure,h0026 | h0134 | h0044 | h0120 | h0027,"20 | 95 | 32,33 | 85,86 | 21",1.0,1.0,1.0,1.0,1.0,0.2,1.0,4.97,0.7564,Document > 1. Claims procedure - a. As soon as reasonably possible of You becoming aware of anything happening which may result in a claim under the Policy You must take reasonable steps to do the following at Your own e,,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
,q009,What does the Commercial Property Section cover?,"It covers Property Insured that is accidentally Damaged at the Situation during the Period of Insurance, subject to the applicable limits and Basis of Settlement.",True,25,Commercial Property Section - The cover,h0019 | h0062 | h0043 | h0078 | h0044,"16 | 46,47 | 31 | 56 | 32,33",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27,0.7199,"Document Contents means all contents at the Situation, including property (other than Buildings and Stock) of others and shipping containers not owned by You but temporarily in Your possession for the delivery, unloading",,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
,q010,"Under the Theft Section, what type of building entry or exit can trigger cover?","Visible, forcible and violent entry into or exit from Buildings at the Situation can trigger cover.",True,32,Theft Section - The cover,h0048 | h0052 | h0047 | h0044 | h0093,"34,35 | 37,38,39 | 34,35 | 32,33 | 67",0.0,0.0,1.0,0.25,0.431,0.2,1.0,5.2,0.7271,"Document > Specific exclusions applicable to this Section We will not pay for: 1. Theft from any open-sided structure such as, but not limited to, verandas, yards or other open spaces whether they are partially or fully ",,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
,q011,"For Money in Transit, until when does the cover apply?",Cover applies up until the close of business on the next bank trading day from when the Transit commenced.,True,35,Money Section - The cover,h0041 | h0008 | h0048 | h0118 | h0060,"30 | 10 | 34,35 | 83,84 | 44,45",0.0,1.0,1.0,0.333,0.5,0.2,1.0,4.78,0.6975,Document > Provided that: - a. this temporary cover is limited to a period of 90 consecutive days from the day that You first use new premises; - b. this temporary cover is only available to property of a type or class o,,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
,q012,What cost does the Glass Section pay for broken Glass?,It pays the actual cost of replacing and fixing the Glass with Glass of a similar type and quality.,True,38,Glass Section - The cover,h0052 | h0050 | h0048 | h0036 | h0045,"37,38,39 | 36,37 | 34,35 | 27,28 | 32,33",1.0,1.0,1.0,1.0,1.0,0.2,1.0,4.94,0.7294,"Document > Specific exclusions applicable to this Section We will not pay for: 1. theft from an unattended Vehicle that is not Locked; 2. theft from a Safe or Strongroom when the locking device is opened by: - a. a key, ",,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
,q013,What does the Machinery Breakdown Section cover?,It covers Breakdown to Machinery occurring at the Situation during the Period of Insurance.,True,39,Machinery Breakdown Section - The cover,h0053 | h0057 | h0058 | h0056 | h0055,"38,39,40 | 42,43 | 43,44 | 41,42 | 40,41",1.0,1.0,1.0,1.0,1.0,0.2,1.0,5.32,0.7902,"Document > Specific exclusions applicable to this Section We will not pay for Damage to: 1. other property during installation or removal of Glass; 2. Glass that is Stock or merchandise; 3. Glass that is only scratched, ",,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
,q014,"Under the Electronic Equipment Section optional Cost of restoring data benefit, what backup copies must You have?","You must have duplicate back up copies of updated Electronic Data stored off site at alternative premises, in a cloud storage service or on an external server.",True,44,Electronic Equipment Section - Cost of restoring data,h0060 | h0136 | h0114 | h0045 | h0035,"44,45 | 96,97,100 | 80,81,82 | 32,33 | 26,27",1.0,1.0,1.0,1.0,1.0,0.2,1.0,4.92,0.8112,"Document > 1. Cover If the optional benefit 'Cost of Restoring Data' is operative We will pay You up to the Sum Insured shown in the Schedule, following a claim being admitted under this Section, for the costs incurred f",,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
,q015,"A salesperson normally resident in Australia travels overseas for work and neither does nor supervises manual work. Under the Public and Products Liability territorial limits, where can cover apply?",Cover can apply elsewhere in the world for travelling executives or salespeople normally resident in Australia who neither undertake nor supervise manual work.,True,48,Public and Products Liability Section - Territorial Limits,h0065 | h0079 | h0062 | h0077 | h0129,"48 | 57,58 | 46,47 | 56 | 90,91",1.0,1.0,1.0,1.0,1.0,0.2,1.0,4.8,0.7767,Document > Property Damage means: - a. physical injury to or loss of or destruction of tangible property including loss of use of that property at any time resulting therefrom; - b. loss of use of tangible property which,,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
,q016,What cover types are available under the Business Interruption Section?,"Part A - Business Income Protection, Part B - Consequential Loss of Profits, and Part C - Business Continuity.",True,56,Business Interruption Section - Cover type,h0006 | h0003 | h0048 | h0060 | h0077,"8,9 | 5,6 | 34,35 | 44,45 | 56",0.0,0.0,1.0,0.2,0.387,0.2,1.0,5.06,0.7154,"Document | Sections | Summary of covers (This table is not to be relied on as an accurate description of cover. See relevant Section for details, relevant limits, and specific conditions and exclusions that apply) | |---",,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
,q017,"Under the General Property Section, where does cover for Accidental Damage apply?","Cover applies anywhere in the world, unless the geographical limits are amended by an Endorsement shown in the Schedule.",True,67,General Property Section - Geographical limits,h0044 | h0092 | h0129 | h0059 | h0042,"32,33 | 66,67 | 90,91 | 43,44 | 30",0.0,1.0,1.0,0.5,0.631,0.2,1.0,5.21,0.8091,Document Provided that We will pay for any Damage to Property Insured that is not otherwise excluded that results from Damage caused directly by or arising directly from any of these causes. 4. We will not cover Damage c,,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
,q018,By when must a Crime loss be discovered under Management Liability Part C?,"The loss must be discovered not later than 12 months after the expiry of the Period of Insurance or not later than 12 months after termination of the Employee's employment, whichever occurs first.",True,80,Management Liability Section - Part C - Crime - The cover,h0100 | h0079 | h0026 | h0078 | h0120,"71,72 | 57,58 | 20 | 56 | 85,86",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21,0.7104,"Document > 5. Conduct of defence/settlement - a. Unless otherwise agreed, We shall be entitled at any time to, having regard to Your interests and acting reasonably, take over and conduct in the name of You the investiga",,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
,q019,When does Transit commence under the Goods In Transit Section?,Transit commences when the Property Insured is first moved from a place of storage for the specific purpose of loading onto the Conveyance.,True,83,Goods In Transit Section - Definitions applicable to this Section,h0118 | h0094 | h0120 | h0079 | h0049,"83,84 | 67,68 | 85,86 | 57,58 | 35,36",1.0,1.0,1.0,1.0,1.0,0.2,1.0,5.08,0.7184,"Document > Definitions applicable to this Section Constructive Total Loss means the cost of repair or recovery exceeds the Insured value of the Property. Conveyance means the vehicle, vessel, Aircraft or train by which t",,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
,q020,What email address is provided for the Direct Marketing Privacy Service Line?,Not answerable from the provided PDF.,False,13,Privacy Notice - Why We collect Your personal information,h0014 | h0013 | h0015 | h0100 | h0070,"13,14 | 12,13 | 14 | 71,72 | 51,52",,,,,,,,5.19,0.6102,"Document > Disclosure overseas Your personal information may be disclosed to other companies in the Allianz Group, business partners, reinsurers and service providers that may be located in Australia or overseas. The cou",,sentence_transformers::hybrid_800_o20,sentence_transformers,hybrid_800_o20,BAAI/bge-small-en-v1.5
